region,fluseas,hemi,country,date,sentin,cases,wk,mon,yr
EUR,NH,NH,Estonia,2015-02-15,NONSENTINEL,13,7,2,2015
EUR,NH,NH,Estonia,2015-02-15,SENTINEL,3,7,2,2015
EUR,NH,NH,Estonia,2015-02-22,SENTINEL,4,8,2,2015
EUR,NH,NH,Estonia,2015-02-22,NONSENTINEL,20,8,2,2015
EUR,NH,NH,Estonia,2015-03-01,NONSENTINEL,31,9,3,2015
EUR,NH,NH,Estonia,2015-03-01,SENTINEL,2,9,3,2015
EUR,NH,NH,Estonia,2015-03-08,NONSENTINEL,25,10,3,2015
EUR,NH,NH,Estonia,2015-03-08,SENTINEL,3,10,3,2015
EUR,NH,NH,Estonia,2015-03-15,SENTINEL,2,11,3,2015
EUR,NH,NH,Estonia,2015-03-15,NONSENTINEL,24,11,3,2015
EUR,NH,NH,Estonia,2015-03-22,NONSENTINEL,18,12,3,2015
EUR,NH,NH,Estonia,2015-03-22,SENTINEL,3,12,3,2015
EUR,NH,NH,Estonia,2015-03-29,SENTINEL,0,13,3,2015
EUR,NH,NH,Estonia,2015-03-29,NONSENTINEL,32,13,3,2015
EUR,NH,NH,Estonia,2015-04-05,NONSENTINEL,24,14,4,2015
EUR,NH,NH,Estonia,2015-04-05,SENTINEL,1,14,4,2015
EUR,NH,NH,Estonia,2015-04-12,SENTINEL,1,15,4,2015
EUR,NH,NH,Estonia,2015-04-12,NONSENTINEL,17,15,4,2015
EUR,NH,NH,Estonia,2015-04-26,NONSENTINEL,16,17,4,2015
EUR,NH,NH,Estonia,2015-04-26,SENTINEL,0,17,4,2015
EUR,NH,NH,Estonia,2015-05-03,SENTINEL,0,18,5,2015
EUR,NH,NH,Estonia,2015-05-03,NONSENTINEL,11,18,5,2015
EUR,NH,NH,Estonia,2015-05-10,NONSENTINEL,6,19,5,2015
EUR,NH,NH,Estonia,2015-05-10,SENTINEL,0,19,5,2015
EUR,NH,NH,Estonia,2015-05-17,NONSENTINEL,10,20,5,2015
EUR,NH,NH,Estonia,2015-05-17,SENTINEL,0,20,5,2015
EUR,NH,NH,Estonia,2015-05-24,SENTINEL,0,21,5,2015
EUR,NH,NH,Estonia,2015-05-24,NONSENTINEL,4,21,5,2015
EUR,NH,NH,Estonia,2015-05-31,NONSENTINEL,3,22,5,2015
EUR,NH,NH,Estonia,2015-05-31,SENTINEL,0,22,5,2015
EUR,NH,NH,Estonia,2015-06-07,SENTINEL,0,23,6,2015
EUR,NH,NH,Estonia,2015-06-07,NONSENTINEL,2,23,6,2015
EUR,NH,NH,Estonia,2015-06-14,NONSENTINEL,1,24,6,2015
EUR,NH,NH,Estonia,2015-06-14,SENTINEL,0,24,6,2015
EUR,NH,NH,Estonia,2015-06-21,SENTINEL,0,25,6,2015
EUR,NH,NH,Estonia,2015-06-21,NONSENTINEL,0,25,6,2015
EUR,NH,NH,Estonia,2015-06-28,SENTINEL,0,26,6,2015
EUR,NH,NH,Estonia,2015-06-28,NONSENTINEL,2,26,6,2015
EUR,NH,NH,Estonia,2015-07-05,NONSENTINEL,1,27,7,2015
EUR,NH,NH,Estonia,2015-07-05,SENTINEL,0,27,7,2015
EUR,NH,NH,Estonia,2015-07-12,SENTINEL,0,28,7,2015
EUR,NH,NH,Estonia,2015-07-12,NONSENTINEL,0,28,7,2015
EUR,NH,NH,Estonia,2015-07-19,NONSENTINEL,0,29,7,2015
EUR,NH,NH,Estonia,2015-07-19,SENTINEL,0,29,7,2015
EUR,NH,NH,Estonia,2015-07-26,NONSENTINEL,0,30,7,2015
EUR,NH,NH,Estonia,2015-07-26,SENTINEL,0,30,7,2015
EUR,NH,NH,Estonia,2015-08-02,NONSENTINEL,0,31,8,2015
EUR,NH,NH,Estonia,2015-08-02,SENTINEL,0,31,8,2015
EUR,NH,NH,Estonia,2015-08-16,SENTINEL,0,33,8,2015
EUR,NH,NH,Estonia,2015-08-16,NONSENTINEL,0,33,8,2015
EUR,NH,NH,Estonia,2015-08-23,NONSENTINEL,0,34,8,2015
EUR,NH,NH,Estonia,2015-08-23,SENTINEL,0,34,8,2015
EUR,NH,NH,Estonia,2015-08-30,SENTINEL,0,35,8,2015
EUR,NH,NH,Estonia,2015-08-30,NONSENTINEL,0,35,8,2015
EUR,NH,NH,Estonia,2015-09-06,SENTINEL,0,36,9,2015
EUR,NH,NH,Estonia,2015-09-06,NONSENTINEL,1,36,9,2015
EUR,NH,NH,Estonia,2015-09-13,NONSENTINEL,0,37,9,2015
EUR,NH,NH,Estonia,2015-09-13,SENTINEL,0,37,9,2015
EUR,NH,NH,Estonia,2015-09-20,SENTINEL,0,38,9,2015
EUR,NH,NH,Estonia,2015-09-20,NONSENTINEL,0,38,9,2015
EUR,NH,NH,Estonia,2015-09-27,NONSENTINEL,0,39,9,2015
EUR,NH,NH,Estonia,2015-09-27,SENTINEL,0,39,9,2015
EUR,NH,NH,Estonia,2015-10-04,NONSENTINEL,0,40,10,2015
EUR,NH,NH,Estonia,2015-10-04,SENTINEL,0,40,10,2015
EUR,NH,NH,Estonia,2015-10-11,SENTINEL,0,41,10,2015
EUR,NH,NH,Estonia,2015-10-11,NONSENTINEL,0,41,10,2015
EUR,NH,NH,Estonia,2015-10-18,SENTINEL,0,42,10,2015
EUR,NH,NH,Estonia,2015-10-18,NONSENTINEL,0,42,10,2015
EUR,NH,NH,Estonia,2015-10-25,SENTINEL,0,43,10,2015
EUR,NH,NH,Estonia,2015-10-25,NONSENTINEL,1,43,10,2015
EUR,NH,NH,Estonia,2015-11-01,NONSENTINEL,0,44,11,2015
EUR,NH,NH,Estonia,2015-11-01,SENTINEL,0,44,11,2015
EUR,NH,NH,Estonia,2015-11-08,SENTINEL,0,45,11,2015
EUR,NH,NH,Estonia,2015-11-08,NONSENTINEL,0,45,11,2015
EUR,NH,NH,Estonia,2015-11-15,NONSENTINEL,1,46,11,2015
EUR,NH,NH,Estonia,2015-11-15,SENTINEL,0,46,11,2015
EUR,NH,NH,Estonia,2015-11-22,SENTINEL,0,47,11,2015
EUR,NH,NH,Estonia,2015-11-22,NONSENTINEL,3,47,11,2015
EUR,NH,NH,Estonia,2015-11-29,SENTINEL,0,48,11,2015
EUR,NH,NH,Estonia,2015-11-29,NONSENTINEL,0,48,11,2015
EUR,NH,NH,Estonia,2015-12-06,NONSENTINEL,2,49,12,2015
EUR,NH,NH,Estonia,2015-12-06,SENTINEL,0,49,12,2015
EUR,NH,NH,Estonia,2015-12-13,NONSENTINEL,0,50,12,2015
EUR,NH,NH,Estonia,2015-12-13,SENTINEL,0,50,12,2015
EUR,NH,NH,Estonia,2015-12-20,SENTINEL,0,51,12,2015
EUR,NH,NH,Estonia,2015-12-20,NONSENTINEL,0,51,12,2015
EUR,NH,NH,Estonia,2015-12-27,NONSENTINEL,4,52,12,2015
EUR,NH,NH,Estonia,2015-12-27,SENTINEL,0,52,12,2015
EUR,NH,NH,Estonia,2016-01-03,NONSENTINEL,6,1,1,2016
EUR,NH,NH,Estonia,2016-01-03,SENTINEL,1,1,1,2016
EUR,NH,NH,Estonia,2016-01-10,SENTINEL,1,2,1,2016
EUR,NH,NH,Estonia,2016-01-10,NONSENTINEL,2,2,1,2016
EUR,NH,NH,Estonia,2016-01-17,NONSENTINEL,7,3,1,2016
EUR,NH,NH,Estonia,2016-01-17,SENTINEL,2,3,1,2016
EUR,NH,NH,Estonia,2016-01-31,SENTINEL,1,5,1,2016
EUR,NH,NH,Estonia,2016-01-31,NONSENTINEL,11,5,1,2016
EUR,NH,NH,Estonia,2016-02-07,NONSENTINEL,31,6,2,2016
EUR,NH,NH,Estonia,2016-02-07,SENTINEL,6,6,2,2016
EUR,NH,NH,Estonia,2016-02-14,NONSENTINEL,33,7,2,2016
EUR,NH,NH,Estonia,2016-02-14,SENTINEL,5,7,2,2016
EUR,NH,NH,Estonia,2016-02-28,NONSENTINEL,24,9,2,2016
EUR,NH,NH,Estonia,2016-02-28,SENTINEL,3,9,2,2016
EUR,NH,NH,Estonia,2016-03-13,NONSENTINEL,28,11,3,2016
EUR,NH,NH,Estonia,2016-03-13,SENTINEL,1,11,3,2016
EUR,NH,NH,Estonia,2016-03-20,SENTINEL,0,12,3,2016
EUR,NH,NH,Estonia,2016-03-20,NONSENTINEL,25,12,3,2016
EUR,NH,NH,Estonia,2016-03-27,NONSENTINEL,35,13,3,2016
EUR,NH,NH,Estonia,2016-03-27,SENTINEL,3,13,3,2016
EUR,NH,NH,Estonia,2016-04-03,NONSENTINEL,12,14,4,2016
EUR,NH,NH,Estonia,2016-04-03,SENTINEL,2,14,4,2016
EUR,NH,NH,Estonia,2016-04-10,SENTINEL,2,15,4,2016
EUR,NH,NH,Estonia,2016-04-10,NONSENTINEL,36,15,4,2016
EUR,NH,NH,Estonia,2016-04-17,NONSENTINEL,19,16,4,2016
EUR,NH,NH,Estonia,2016-04-17,SENTINEL,0,16,4,2016
EUR,NH,NH,Estonia,2016-04-24,NONSENTINEL,21,17,4,2016
EUR,NH,NH,Estonia,2016-04-24,SENTINEL,0,17,4,2016
EUR,NH,NH,Estonia,2016-05-01,SENTINEL,0,18,5,2016
EUR,NH,NH,Estonia,2016-05-01,NONSENTINEL,13,18,5,2016
EUR,NH,NH,Estonia,2016-05-08,NONSENTINEL,9,19,5,2016
EUR,NH,NH,Estonia,2016-05-08,SENTINEL,0,19,5,2016
EUR,NH,NH,Estonia,2016-05-15,SENTINEL,0,20,5,2016
EUR,NH,NH,Estonia,2016-05-15,NONSENTINEL,3,20,5,2016
EUR,NH,NH,Estonia,2016-05-22,NONSENTINEL,1,21,5,2016
EUR,NH,NH,Estonia,2016-05-22,SENTINEL,0,21,5,2016
EUR,NH,NH,Estonia,2016-05-29,SENTINEL,0,22,5,2016
EUR,NH,NH,Estonia,2016-05-29,NONSENTINEL,1,22,5,2016
EUR,NH,NH,Estonia,2016-06-05,SENTINEL,0,23,6,2016
EUR,NH,NH,Estonia,2016-06-05,NONSENTINEL,0,23,6,2016
EUR,NH,NH,Estonia,2016-06-12,SENTINEL,0,24,6,2016
EUR,NH,NH,Estonia,2016-06-12,NONSENTINEL,4,24,6,2016
EUR,NH,NH,Estonia,2016-06-19,SENTINEL,0,25,6,2016
EUR,NH,NH,Estonia,2016-06-19,NONSENTINEL,0,25,6,2016
EUR,NH,NH,Estonia,2016-06-26,NONSENTINEL,2,26,6,2016
EUR,NH,NH,Estonia,2016-06-26,SENTINEL,0,26,6,2016
EUR,NH,NH,Estonia,2016-07-03,SENTINEL,0,27,7,2016
EUR,NH,NH,Estonia,2016-07-03,NONSENTINEL,0,27,7,2016
EUR,NH,NH,Estonia,2016-07-10,SENTINEL,0,28,7,2016
EUR,NH,NH,Estonia,2016-07-10,NONSENTINEL,0,28,7,2016
EUR,NH,NH,Estonia,2016-07-17,NONSENTINEL,2,29,7,2016
EUR,NH,NH,Estonia,2016-07-17,SENTINEL,0,29,7,2016
EUR,NH,NH,Estonia,2016-07-24,SENTINEL,0,30,7,2016
EUR,NH,NH,Estonia,2016-07-24,NONSENTINEL,0,30,7,2016
EUR,NH,NH,Estonia,2016-07-31,NONSENTINEL,0,31,7,2016
EUR,NH,NH,Estonia,2016-07-31,SENTINEL,0,31,7,2016
EUR,NH,NH,Estonia,2016-08-07,SENTINEL,0,32,8,2016
EUR,NH,NH,Estonia,2016-08-07,NONSENTINEL,0,32,8,2016
EUR,NH,NH,Estonia,2016-08-14,NONSENTINEL,0,33,8,2016
EUR,NH,NH,Estonia,2016-08-14,SENTINEL,0,33,8,2016
EUR,NH,NH,Estonia,2016-08-21,NONSENTINEL,0,34,8,2016
EUR,NH,NH,Estonia,2016-08-21,SENTINEL,0,34,8,2016
EUR,NH,NH,Estonia,2016-08-28,SENTINEL,0,35,8,2016
EUR,NH,NH,Estonia,2016-08-28,NONSENTINEL,0,35,8,2016
EUR,NH,NH,Estonia,2016-09-04,NONSENTINEL,0,36,9,2016
EUR,NH,NH,Estonia,2016-09-04,SENTINEL,0,36,9,2016
EUR,NH,NH,Estonia,2016-09-11,SENTINEL,0,37,9,2016
EUR,NH,NH,Estonia,2016-09-11,NONSENTINEL,0,37,9,2016
EUR,NH,NH,Estonia,2016-09-18,SENTINEL,0,38,9,2016
EUR,NH,NH,Estonia,2016-09-18,NONSENTINEL,0,38,9,2016
EUR,NH,NH,Estonia,2016-09-25,SENTINEL,0,39,9,2016
EUR,NH,NH,Estonia,2016-09-25,NONSENTINEL,0,39,9,2016
EUR,NH,NH,Estonia,2016-10-02,NONSENTINEL,1,40,10,2016
EUR,NH,NH,Estonia,2016-10-02,SENTINEL,0,40,10,2016
EUR,NH,NH,Estonia,2016-10-09,NONSENTINEL,0,41,10,2016
EUR,NH,NH,Estonia,2016-10-09,SENTINEL,0,41,10,2016
EUR,NH,NH,Estonia,2016-10-16,NONSENTINEL,0,42,10,2016
EUR,NH,NH,Estonia,2016-10-16,SENTINEL,0,42,10,2016
EUR,NH,NH,Estonia,2016-10-23,SENTINEL,0,43,10,2016
EUR,NH,NH,Estonia,2016-10-23,NONSENTINEL,1,43,10,2016
EUR,NH,NH,Estonia,2016-10-30,SENTINEL,0,44,10,2016
EUR,NH,NH,Estonia,2016-10-30,NONSENTINEL,0,44,10,2016
EUR,NH,NH,Estonia,2016-11-06,SENTINEL,1,45,11,2016
EUR,NH,NH,Estonia,2016-11-06,NONSENTINEL,2,45,11,2016
EUR,NH,NH,Estonia,2016-11-13,NONSENTINEL,2,46,11,2016
EUR,NH,NH,Estonia,2016-11-13,SENTINEL,0,46,11,2016
EUR,NH,NH,Estonia,2016-11-20,SENTINEL,0,47,11,2016
EUR,NH,NH,Estonia,2016-11-20,NONSENTINEL,3,47,11,2016
EUR,NH,NH,Estonia,2016-11-27,SENTINEL,1,48,11,2016
EUR,NH,NH,Estonia,2016-11-27,NONSENTINEL,3,48,11,2016
EUR,NH,NH,Estonia,2016-12-04,NONSENTINEL,4,49,12,2016
EUR,NH,NH,Estonia,2016-12-04,SENTINEL,2,49,12,2016
EUR,NH,NH,Estonia,2016-12-11,SENTINEL,1,50,12,2016
EUR,NH,NH,Estonia,2016-12-11,NONSENTINEL,9,50,12,2016
EUR,NH,NH,Estonia,2016-12-18,NONSENTINEL,18,51,12,2016
EUR,NH,NH,Estonia,2016-12-18,SENTINEL,3,51,12,2016
EUR,NH,NH,Estonia,2016-12-25,SENTINEL,1,52,12,2016
EUR,NH,NH,Estonia,2016-12-25,NONSENTINEL,213,52,12,2016
EUR,NH,NH,Estonia,2017-01-01,NONSENTINEL,30,1,1,2017
EUR,NH,NH,Estonia,2017-01-01,SENTINEL,3,1,1,2017
EUR,NH,NH,Estonia,2017-01-08,SENTINEL,2,2,1,2017
EUR,NH,NH,Estonia,2017-01-08,NONSENTINEL,15,2,1,2017
EUR,NH,NH,Estonia,2017-01-15,NONSENTINEL,17,3,1,2017
EUR,NH,NH,Estonia,2017-01-15,SENTINEL,3,3,1,2017
EUR,NH,NH,Estonia,2017-01-22,SENTINEL,2,4,1,2017
EUR,NH,NH,Estonia,2017-01-22,NONSENTINEL,22,4,1,2017
EUR,NH,NH,Estonia,2017-01-29,SENTINEL,2,5,1,2017
EUR,NH,NH,Estonia,2017-01-29,NONSENTINEL,20,5,1,2017
EUR,NH,NH,Estonia,2017-02-05,NONSENTINEL,22,6,2,2017
EUR,NH,NH,Estonia,2017-02-05,SENTINEL,3,6,2,2017
EUR,NH,NH,Estonia,2017-02-12,SENTINEL,7,7,2,2017
EUR,NH,NH,Estonia,2017-02-12,NONSENTINEL,13,7,2,2017
EUR,NH,NH,Estonia,2017-02-19,NONSENTINEL,26,8,2,2017
EUR,NH,NH,Estonia,2017-02-19,SENTINEL,2,8,2,2017
EUR,NH,NH,Estonia,2017-02-26,SENTINEL,1,9,2,2017
EUR,NH,NH,Estonia,2017-02-26,NONSENTINEL,17,9,2,2017
EUR,NH,NH,Estonia,2017-03-05,SENTINEL,1,10,3,2017
EUR,NH,NH,Estonia,2017-03-05,NONSENTINEL,22,10,3,2017
EUR,NH,NH,Estonia,2017-03-12,NONSENTINEL,34,11,3,2017
EUR,NH,NH,Estonia,2017-03-12,SENTINEL,2,11,3,2017
EUR,NH,NH,Estonia,2017-03-26,NONSENTINEL,20,13,3,2017
EUR,NH,NH,Estonia,2017-03-26,SENTINEL,5,13,3,2017
EUR,NH,NH,Estonia,2017-04-02,SENTINEL,1,14,4,2017
EUR,NH,NH,Estonia,2017-04-02,NONSENTINEL,16,14,4,2017
EUR,NH,NH,Estonia,2017-04-09,NONSENTINEL,19,15,4,2017
EUR,NH,NH,Estonia,2017-04-09,SENTINEL,1,15,4,2017
EUR,NH,NH,Estonia,2017-04-16,NONSENTINEL,11,16,4,2017
EUR,NH,NH,Estonia,2017-04-16,SENTINEL,0,16,4,2017
EUR,NH,NH,Estonia,2017-04-23,NONSENTINEL,10,17,4,2017
EUR,NH,NH,Estonia,2017-04-23,SENTINEL,1,17,4,2017
EUR,NH,NH,Estonia,2017-04-30,NONSENTINEL,7,18,4,2017
EUR,NH,NH,Estonia,2017-04-30,SENTINEL,0,18,4,2017
EUR,NH,NH,Estonia,2017-05-07,NONSENTINEL,4,19,5,2017
EUR,NH,NH,Estonia,2017-05-07,SENTINEL,0,19,5,2017
EUR,NH,NH,Estonia,2017-05-14,SENTINEL,0,20,5,2017
EUR,NH,NH,Estonia,2017-05-14,NONSENTINEL,8,20,5,2017
EUR,NH,NH,Estonia,2017-05-21,SENTINEL,0,21,5,2017
EUR,NH,NH,Estonia,2017-05-21,NONSENTINEL,3,21,5,2017
EUR,NH,NH,Estonia,2017-05-28,NONSENTINEL,4,22,5,2017
EUR,NH,NH,Estonia,2017-05-28,SENTINEL,0,22,5,2017
EUR,NH,NH,Estonia,2017-06-04,NONSENTINEL,2,23,6,2017
EUR,NH,NH,Estonia,2017-06-04,SENTINEL,1,23,6,2017
EUR,NH,NH,Estonia,2017-06-11,NONSENTINEL,0,24,6,2017
EUR,NH,NH,Estonia,2017-06-11,SENTINEL,0,24,6,2017
EUR,NH,NH,Estonia,2017-06-18,SENTINEL,0,25,6,2017
EUR,NH,NH,Estonia,2017-06-18,NONSENTINEL,0,25,6,2017
EUR,NH,NH,Estonia,2017-06-25,SENTINEL,0,26,6,2017
EUR,NH,NH,Estonia,2017-06-25,NONSENTINEL,0,26,6,2017
EUR,NH,NH,Estonia,2017-07-02,SENTINEL,0,27,7,2017
EUR,NH,NH,Estonia,2017-07-02,NONSENTINEL,0,27,7,2017
EUR,NH,NH,Estonia,2017-07-09,NONSENTINEL,0,28,7,2017
EUR,NH,NH,Estonia,2017-07-09,SENTINEL,0,28,7,2017
EUR,NH,NH,Estonia,2017-07-16,SENTINEL,0,29,7,2017
EUR,NH,NH,Estonia,2017-07-16,NONSENTINEL,0,29,7,2017
EUR,NH,NH,Estonia,2017-07-23,NONSENTINEL,0,30,7,2017
EUR,NH,NH,Estonia,2017-07-23,SENTINEL,0,30,7,2017
EUR,NH,NH,Estonia,2017-07-30,NONSENTINEL,0,31,7,2017
EUR,NH,NH,Estonia,2017-07-30,SENTINEL,0,31,7,2017
EUR,NH,NH,Estonia,2017-08-06,SENTINEL,0,32,8,2017
EUR,NH,NH,Estonia,2017-08-06,NONSENTINEL,0,32,8,2017
EUR,NH,NH,Estonia,2017-08-13,NONSENTINEL,1,33,8,2017
EUR,NH,NH,Estonia,2017-08-13,SENTINEL,0,33,8,2017
EUR,NH,NH,Estonia,2017-08-20,SENTINEL,0,34,8,2017
EUR,NH,NH,Estonia,2017-08-20,NONSENTINEL,0,34,8,2017
EUR,NH,NH,Estonia,2017-08-27,SENTINEL,0,35,8,2017
EUR,NH,NH,Estonia,2017-08-27,NONSENTINEL,0,35,8,2017
EUR,NH,NH,Estonia,2017-09-03,NONSENTINEL,0,36,9,2017
EUR,NH,NH,Estonia,2017-09-03,SENTINEL,0,36,9,2017
EUR,NH,NH,Estonia,2017-09-10,SENTINEL,0,37,9,2017
EUR,NH,NH,Estonia,2017-09-10,NONSENTINEL,1,37,9,2017
EUR,NH,NH,Estonia,2017-09-17,NONSENTINEL,0,38,9,2017
EUR,NH,NH,Estonia,2017-09-17,SENTINEL,0,38,9,2017
EUR,NH,NH,Estonia,2017-09-24,SENTINEL,0,39,9,2017
EUR,NH,NH,Estonia,2017-09-24,NONSENTINEL,0,39,9,2017
EUR,NH,NH,Estonia,2017-10-01,SENTINEL,0,40,10,2017
EUR,NH,NH,Estonia,2017-10-01,NONSENTINEL,0,40,10,2017
EUR,NH,NH,Estonia,2017-10-08,NONSENTINEL,0,41,10,2017
EUR,NH,NH,Estonia,2017-10-08,SENTINEL,0,41,10,2017
EUR,NH,NH,Estonia,2017-10-15,SENTINEL,0,42,10,2017
EUR,NH,NH,Estonia,2017-10-15,NONSENTINEL,0,42,10,2017
EUR,NH,NH,Estonia,2017-10-22,SENTINEL,0,43,10,2017
EUR,NH,NH,Estonia,2017-10-22,NONSENTINEL,0,43,10,2017
EUR,NH,NH,Estonia,2017-10-29,SENTINEL,0,44,10,2017
EUR,NH,NH,Estonia,2017-10-29,NONSENTINEL,0,44,10,2017
EUR,NH,NH,Estonia,2017-11-05,SENTINEL,0,45,11,2017
EUR,NH,NH,Estonia,2017-11-05,NONSENTINEL,2,45,11,2017
EUR,NH,NH,Estonia,2017-11-12,SENTINEL,0,46,11,2017
EUR,NH,NH,Estonia,2017-11-12,NONSENTINEL,1,46,11,2017
EUR,NH,NH,Estonia,2017-11-19,SENTINEL,0,47,11,2017
EUR,NH,NH,Estonia,2017-11-19,NONSENTINEL,2,47,11,2017
EUR,NH,NH,Estonia,2017-11-26,NONSENTINEL,1,48,11,2017
EUR,NH,NH,Estonia,2017-11-26,SENTINEL,0,48,11,2017
EUR,NH,NH,Estonia,2017-12-03,SENTINEL,0,49,12,2017
EUR,NH,NH,Estonia,2017-12-03,NONSENTINEL,3,49,12,2017
EUR,NH,NH,Estonia,2017-12-10,SENTINEL,2,50,12,2017
EUR,NH,NH,Estonia,2017-12-10,NONSENTINEL,5,50,12,2017
EUR,NH,NH,Estonia,2017-12-17,NONSENTINEL,3,51,12,2017
EUR,NH,NH,Estonia,2017-12-17,SENTINEL,1,51,12,2017
EUR,NH,NH,Estonia,2017-12-24,SENTINEL,0,52,12,2017
EUR,NH,NH,Estonia,2017-12-24,NONSENTINEL,10,52,12,2017
EUR,NH,NH,Estonia,2017-12-31,NONSENTINEL,10,53,12,2017
EUR,NH,NH,Estonia,2017-12-31,SENTINEL,0,53,12,2017
EUR,NH,NH,Estonia,2018-01-07,SENTINEL,0,1,1,2018
EUR,NH,NH,Estonia,2018-01-07,NONSENTINEL,12,1,1,2018
EUR,NH,NH,Estonia,2018-01-14,NONSENTINEL,20,2,1,2018
EUR,NH,NH,Estonia,2018-01-14,SENTINEL,3,2,1,2018
EUR,NH,NH,Estonia,2018-01-21,NONSENTINEL,18,3,1,2018
EUR,NH,NH,Estonia,2018-01-21,SENTINEL,4,3,1,2018
EUR,NH,NH,Estonia,2018-01-28,SENTINEL,5,4,1,2018
EUR,NH,NH,Estonia,2018-01-28,NONSENTINEL,42,4,1,2018
EUR,NH,NH,Estonia,2018-02-04,SENTINEL,1,5,2,2018
EUR,NH,NH,Estonia,2018-02-04,NONSENTINEL,39,5,2,2018
EUR,NH,NH,Estonia,2018-02-11,SENTINEL,2,6,2,2018
EUR,NH,NH,Estonia,2018-02-11,NONSENTINEL,30,6,2,2018
EUR,NH,NH,Estonia,2018-02-18,NONSENTINEL,24,7,2,2018
EUR,NH,NH,Estonia,2018-02-18,SENTINEL,4,7,2,2018
EUR,NH,NH,Estonia,2018-02-25,NONSENTINEL,74,8,2,2018
EUR,NH,NH,Estonia,2018-02-25,SENTINEL,2,8,2,2018
EUR,NH,NH,Estonia,2018-03-04,SENTINEL,1,9,3,2018
EUR,NH,NH,Estonia,2018-03-04,NONSENTINEL,81,9,3,2018
EUR,NH,NH,Estonia,2018-03-11,SENTINEL,1,10,3,2018
EUR,NH,NH,Estonia,2018-03-11,NONSENTINEL,18,10,3,2018
EUR,NH,NH,Estonia,2018-03-18,NONSENTINEL,60,11,3,2018
EUR,NH,NH,Estonia,2018-03-18,SENTINEL,2,11,3,2018
EUR,NH,NH,Estonia,2018-04-01,SENTINEL,2,13,4,2018
EUR,NH,NH,Estonia,2018-04-01,NONSENTINEL,41,13,4,2018
EUR,NH,NH,Estonia,2018-04-08,SENTINEL,0,14,4,2018
EUR,NH,NH,Estonia,2018-04-08,NONSENTINEL,26,14,4,2018
EUR,NH,NH,Estonia,2018-04-15,NONSENTINEL,21,15,4,2018
EUR,NH,NH,Estonia,2018-04-15,SENTINEL,1,15,4,2018
EUR,NH,NH,Estonia,2018-04-22,NONSENTINEL,7,16,4,2018
EUR,NH,NH,Estonia,2018-04-22,SENTINEL,0,16,4,2018
EUR,NH,NH,Estonia,2018-04-29,NONSENTINEL,12,17,4,2018
EUR,NH,NH,Estonia,2018-04-29,SENTINEL,2,17,4,2018
EUR,NH,NH,Estonia,2018-05-06,SENTINEL,0,18,5,2018
EUR,NH,NH,Estonia,2018-05-06,NONSENTINEL,3,18,5,2018
EUR,NH,NH,Estonia,2018-05-13,SENTINEL,0,19,5,2018
EUR,NH,NH,Estonia,2018-05-13,NONSENTINEL,2,19,5,2018
EUR,NH,NH,Estonia,2018-05-27,NONSENTINEL,2,21,5,2018
EUR,NH,NH,Estonia,2018-05-27,SENTINEL,0,21,5,2018
EUR,NH,NH,Estonia,2018-06-03,NONSENTINEL,0,22,6,2018
EUR,NH,NH,Estonia,2018-06-03,SENTINEL,0,22,6,2018
EUR,NH,NH,Estonia,2018-06-10,SENTINEL,0,23,6,2018
EUR,NH,NH,Estonia,2018-06-10,NONSENTINEL,0,23,6,2018
EUR,NH,NH,Estonia,2018-06-17,SENTINEL,0,24,6,2018
EUR,NH,NH,Estonia,2018-06-17,NONSENTINEL,0,24,6,2018
EUR,NH,NH,Estonia,2018-06-24,NONSENTINEL,0,25,6,2018
EUR,NH,NH,Estonia,2018-06-24,SENTINEL,0,25,6,2018
EUR,NH,NH,Estonia,2018-07-01,NONSENTINEL,1,26,7,2018
EUR,NH,NH,Estonia,2018-07-01,SENTINEL,0,26,7,2018
EUR,NH,NH,Estonia,2018-07-15,NONSENTINEL,1,28,7,2018
EUR,NH,NH,Estonia,2018-07-15,SENTINEL,0,28,7,2018
EUR,NH,NH,Estonia,2018-07-22,SENTINEL,0,29,7,2018
EUR,NH,NH,Estonia,2018-07-22,NONSENTINEL,0,29,7,2018
EUR,NH,NH,Estonia,2018-07-29,NONSENTINEL,0,30,7,2018
EUR,NH,NH,Estonia,2018-07-29,SENTINEL,0,30,7,2018
EUR,NH,NH,Estonia,2018-08-05,NONSENTINEL,0,31,8,2018
EUR,NH,NH,Estonia,2018-08-05,SENTINEL,0,31,8,2018
EUR,NH,NH,Estonia,2018-08-12,NONSENTINEL,0,32,8,2018
EUR,NH,NH,Estonia,2018-08-12,SENTINEL,0,32,8,2018
EUR,NH,NH,Estonia,2018-08-19,NONSENTINEL,0,33,8,2018
EUR,NH,NH,Estonia,2018-08-19,SENTINEL,0,33,8,2018
EUR,NH,NH,Estonia,2018-08-26,NONSENTINEL,0,34,8,2018
EUR,NH,NH,Estonia,2018-08-26,SENTINEL,0,34,8,2018
EUR,NH,NH,Estonia,2018-09-02,SENTINEL,0,35,9,2018
EUR,NH,NH,Estonia,2018-09-02,NONSENTINEL,0,35,9,2018
EUR,NH,NH,Estonia,2018-09-09,SENTINEL,0,36,9,2018
EUR,NH,NH,Estonia,2018-09-09,NONSENTINEL,0,36,9,2018
EUR,NH,NH,Estonia,2018-09-16,NONSENTINEL,0,37,9,2018
EUR,NH,NH,Estonia,2018-09-16,SENTINEL,0,37,9,2018
